,year,congress,party,district,statenam,name,ngirls,nboys,totchi,anygirls,propgirls,rgroup,statabb,statalph,region,repub,srvlng,female,white,bday,age,demvote,medinc,perf,perw,perhs,percol,perur,alabort,moreserv,moredef,morecrimesp,protgay,dr1per,dr2per,dr3per,dr4per,dr5per,aauw,rtl,nowtot,now1,now2,now3,now4,now5,now6,now7,now8,now9,now10,now11,now12,now13,now14,now15,now16,now17,now18,now19,now20
1573,2003-2004,108,2,7,FLORIDA,"MICA, JOHN L.",1,1,2,1,0.5,1,FL,10,5,1,11,0,1,1/27/1943,59,0.460999995,22216,0.522982776,0.859343827,0.845054626,0.245095238,0.866979063,0.392344505,0.393292695,0.274358988,0.61662817,0.595744669,0.479999989,0.25999999,0.01,0.07,0.180000007,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1574,2003-2004,108,1,2,MAINE,"MICHAUD, MICHAEL H.",0,0,0,0,0,2,ME,20,1,0,1,0,1,1/18/1955,47,0.50967741,19558,0.519625783,0.970313489,0.825237453,0.177032664,0.310242146,NA,NA,NA,NA,NA,0.579999983,0.239999995,0.02,0.029999999,0.200000003,75,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1575,2003-2004,108,1,37,CALIFOR,"MILLENDER-MCDONALD, JUANITA",3,1,4,1,0.75,1,CA,5,9,0,7,1,0,9/7/1938,64,0.779260755,20334,0.526178241,0.302341223,0.635026991,0.152415752,1,0.567669153,0.378809869,0.231168836,0.634146333,0.672877848,0.330000013,0.319999993,0.02,0.079999998,0.25,75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1576,2003-2004,108,1,13,NORTH C,"MILLER, BRAD",0,0,0,0,0,1,NC,34,5,0,1,0,1,5/19/1953,49,0.49848333,23402,0.516465664,0.656811476,0.803783596,0.273327351,0.736746967,0.270491809,0.445945948,0.20408164,0.75,0.662500024,0.689999998,0.100000001,0.01,0.050000001,0.150000006,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1577,2003-2004,108,2,10,MICHIGA,"MILLER, CANDICE S.",1,0,1,1,1,1,MI,23,3,1,1,0,1,5/7/1954,48,0.455010235,27863,0.508742213,0.948521554,0.846220791,0.169187501,0.66034925,0.388261855,0.336182326,0.233830839,0.648351669,0.615686297,0.529999971,0.230000004,0.01,0.059999999,0.189999998,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1578,2003-2004,108,2,42,CALIFOR,"MILLER, GARY G.",1,3,4,1,0.25,1,CA,5,9,1,5,0,1,10/16/1948,54,0.397750497,33689,0.511993051,0.658201218,0.874606848,0.347954184,0.987440825,0.567669153,0.378809869,0.231168836,0.634146333,0.672877848,0.330000013,0.319999993,0.02,0.079999998,0.25,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1579,2003-2004,108,1,7,CALIFOR,"MILLER, GEORGE",0,2,2,0,0,2,CA,5,9,0,29,0,1,5/17/1945,57,0.683884323,29005,0.510564983,0.51805824,0.814033568,0.22393921,0.987191141,0.567669153,0.378809869,0.231168836,0.634146333,0.672877848,0.330000013,0.319999993,0.02,0.079999998,0.25,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1580,2003-2004,108,2,1,FLORIDA,"MILLER, JEFF",0,2,2,0,0,1,FL,10,5,1,1,0,1,6/27/1959,43,0.31099999,20308,0.501081288,0.796244562,0.825170338,0.20206213,0.774737835,0.392344505,0.393292695,0.274358988,0.61662817,0.595744669,0.479999989,0.25999999,0.01,0.07,0.180000007,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1581,2003-2004,108,1,1,WEST VI,"MOLLOHAN, ALAN B.",1,4,5,1,0.200000003,1,WV,49,5,0,21,0,1,5/14/1943,59,0.442148775,17922,0.52171576,0.962457597,0.794154584,0.16280733,0.536892653,0.394366205,0.196078435,0.265625,0.75,0.645833313,0.670000017,0.079999998,0,0.039999999,0.189999998,50,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1582,2003-2004,108,1,3,KANSAS,"MOORE, DENNIS W.",2,5,7,1,0.285714298,1,KS,17,4,0,5,0,1,11/8/1945,57,0.444910794,26975,0.520141125,0.826379001,0.898702502,0.390755385,0.94657886,0.453608245,0.189873412,0.188888893,0.683168292,0.392405063,0.5,0.200000003,0.02,0.079999998,0.200000003,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1583,2003-2004,108,1,8,VIRGINI,"MORAN, JAMES P., JR.",2,3,5,1,0.400000006,2,VA,47,5,0,13,0,1,5/16/1945,57,0.600418389,35572,0.510794818,0.645558,0.871261358,0.537530065,1,0.467411548,0.33634311,0.28744939,0.542649746,0.604240298,0.610000014,0.140000001,0.01,0.059999999,0.170000002,88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1584,2003-2004,108,2,1,KANSAS,"MORAN, JERRY",2,0,2,1,1,1,KS,17,4,1,7,0,1,5/29/1954,48,0.30083856,19448,0.511118054,0.889189959,0.823213816,0.180149794,0.524284601,0.453608245,0.189873412,0.188888893,0.683168292,0.392405063,0.5,0.200000003,0.02,0.079999998,0.200000003,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1585,2003-2004,108,2,18,PENNSYL,"MURPHY, TIM",1,0,1,1,1,2,PA,39,2,1,1,0,1,9/12/1952,50,0.474541754,26343,0.529852509,0.958138406,0.884626985,0.293209076,0.841233134,0.423664123,0.419689119,0.172131151,0.475655437,0.673076928,0.479999989,0.270000011,0.01,0.059999999,0.180000007,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1586,2003-2004,108,1,12,PENNSYL,"MURTHA, JOHN P.",1,2,3,1,0.333333343,2,PA,39,2,0,30,0,1,1/17/1932,71,0.555780947,19473,0.529175401,0.952839613,0.801372051,0.136431128,0.624782085,0.423664123,0.419689119,0.172131151,0.475655437,0.673076928,0.479999989,0.270000011,0.01,0.059999999,0.180000007,38,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1587,2003-2004,108,2,4,COLORAD,"MUSGRAVE, MARILYN N.",2,2,4,1,0.5,1,CO,6,8,1,1,1,1,1/27/1949,53,0.389957279,21434,0.500273705,0.8700248,0.853006124,0.287467659,0.751369655,0.584795296,0.3125,0.201183438,0.519999981,0.670000017,0.419999987,0.230000004,0.029999999,0.050000001,0.270000011,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1588,2003-2004,108,2,9,NORTH C,"MYRICK, SUE",3,2,5,1,0.600000024,1,NC,34,5,1,9,1,1,8/1/1941,61,0.366935492,30004,0.519563854,0.847278953,0.863107204,0.359043241,0.841915131,0.270491809,0.445945948,0.20408164,0.75,0.662500024,0.689999998,0.100000001,0.01,0.050000001,0.150000006,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1589,2003-2004,108,2,11,MICHIGA,"McCOTTER, THADDEUS G.",1,2,3,1,0.333333343,2,MI,23,3,1,1,0,1,8/22/1965,37,0.479591846,32171,0.517165899,0.908663332,0.879591405,0.285194755,0.969956458,0.388261855,0.336182326,0.233830839,0.648351669,0.615686297,0.529999971,0.230000004,0.01,0.059999999,0.189999998,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1590,2003-2004,108,1,8,NEW YOR,"NADLER, JERROLD",0,1,1,0,0,4,NY,33,2,0,11,0,1,6/13/1947,55,0.804798245,35134,0.513463199,0.746229172,0.818206251,0.478009373,1,0.568807364,0.472647697,0.170923382,0.588550985,0.705128193,0.300000012,0.379999995,0,0.119999997,0.189999998,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1591,2003-2004,108,1,38,CALIFOR,"NAPOLITANO, GRACE F.",2,3,5,1,0.400000006,2,CA,5,9,0,5,1,0,12/4/1936,66,0.715306103,20226,0.510532081,0.434233129,0.584240675,0.12514779,1,0.567669153,0.378809869,0.231168836,0.634146333,0.672877848,0.330000013,0.319999993,0.02,0.079999998,0.25,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1592,2003-2004,108,1,2,MASSACH,"NEAL, RICHARD E.",1,3,4,1,0.25,2,MA,22,1,0,15,0,1,2/14/1949,53,0.625945926,26399,0.534531355,0.853868902,0.81857574,0.231346443,0.847767472,0.588785052,0.406779647,0.170731708,0.671111107,0.765957475,0.239999995,0.439999998,0.01,0.079999998,0.230000004,100,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1593,2003-2004,108,2,5,WASHING,"NETHERCUTT, GEORGE R.",1,1,2,1,0.5,1,WA,48,9,1,9,0,1,10/7/1944,58,0.415352255,19590,0.512294352,0.896194279,0.871136308,0.237502143,0.71892786,0.591397822,0.269230783,0.205555558,0.529100537,0.707964599,0.389999986,0.200000003,0.039999999,0.050000001,0.310000002,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1594,2003-2004,108,2,19,TEXAS,"NEUGEBAUER, RANDY",0,2,2,0,0,1,TX,44,7,1,1,0,1,12/24/1949,53,0.245000005,18512,0.518522978,0.75097841,0.730751932,0.186953142,0.739637196,0.365517229,0.325174838,0.254992306,0.585333347,0.565217376,0.519999981,0.280000001,0.01,0.029999999,0.150000006,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1595,2003-2004,108,2,18,OHIO,"NEY, ROBERT WILLIAM (BOB)",1,1,2,1,0.5,2,OH,36,3,1,9,0,1,7/5/1954,48,0.425443172,20721,0.517704368,0.961752772,0.775421083,0.113084584,0.433236867,0.380597025,0.365079373,0.195744678,0.54411763,0.590062141,0.540000021,0.189999998,0.01,0.059999999,0.200000003,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1596,2003-2004,108,2,3,KENTUCK,"NORTHUP, ANNE MEAGHER",2,4,6,1,0.333333343,2,KY,18,6,1,7,0,1,1/22/1948,54,0.513265312,23567,0.534536481,0.769503772,0.820910752,0.2531555,0.982935011,0.200000003,NA,0,0.8125,0.600000024,0.610000014,0.140000001,0.01,0.050000001,0.189999998,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1597,2003-2004,108,2,9,GEORGIA,"NORWOOD, CHARLES",0,2,2,0,0,1,GA,11,5,1,9,0,1,7/27/1941,61,0.323139668,22449,0.519009948,0.825116336,0.754244983,0.185089722,0.340582132,0.346153855,0.447272718,0.252427191,0.627027035,0.631578922,0.689999998,0.079999998,0.02,0.050000001,0.159999996,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1598,2003-2004,108,2,21,CALIFOR,"NUNES, DEVIN",0,0,0,0,0,2,CA,5,9,1,1,0,0,10/1/1973,29,0.37757203,18351,0.513355434,0.604709625,0.67801863,0.149537981,0.799071491,0.567669153,0.378809869,0.231168836,0.634146333,0.672877848,0.330000013,0.319999993,0.02,0.079999998,0.25,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1599,2003-2004,108,2,1,IOWA,"NUSSLE, JIM",1,1,2,1,0.5,1,IA,16,4,1,13,0,1,6/27/1960,42,0.53814435,20623,0.519948661,0.932267427,0.855574369,0.199776217,0.663044035,0.375,0.319999993,0.179487184,0.522727251,0.652173936,0.519999981,0.230000004,0,0.059999999,0.180000007,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600,2003-2004,108,1,8,MINNESO,"OBERSTAR, JAMES L.",4,2,6,1,0.666666687,2,MN,24,4,0,29,0,1,9/10/1934,68,0.529601693,20816,0.506827772,0.951139033,0.851712942,0.176836997,0.373518854,0.360544205,0.300813019,0.184668988,0.524590135,0.608974338,0.50999999,0.25,0.01,0.029999999,0.200000003,62,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1601,2003-2004,108,1,7,WISCONS,"OBEY, DAVID R.",0,2,2,0,0,2,WI,50,3,0,35,0,1,10/3/1938,64,0.503000021,21342,0.509207785,0.956738353,0.83797425,0.166130289,0.420047075,0.379061371,0.275423735,0.159695819,0.475177318,0.709219873,0.5,0.280000001,0,0.02,0.200000003,100,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1602,2003-2004,108,1,1,MASSACH,"OLVER, JOHN W.",1,0,1,1,1,0,MA,22,1,0,13,0,1,9/3/1936,66,0.629464269,24004,0.524865508,0.914286256,0.843827248,0.253539294,0.692982018,0.588785052,0.406779647,0.170731708,0.671111107,0.765957475,0.239999995,0.439999998,0.01,0.079999998,0.230000004,88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1603,2003-2004,108,1,27,TEXAS,"ORTIZ, SOLOMON",1,1,2,1,0.5,1,TX,44,7,0,21,0,0,6/3/1938,64,0.513000011,16430,0.528081477,0.760147154,0.640907407,0.157911092,0.885662675,0.365517229,0.325174838,0.254992306,0.585333347,0.565217376,0.519999981,0.280000001,0.01,0.029999999,0.150000006,62,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1604,2003-2004,108,2,3,NEBRASK,"OSBORNE, TOM",2,1,3,1,0.666666687,1,NE,28,4,1,3,0,1,2/23/1937,65,0.262993753,18284,0.516132772,0.944420278,0.846980631,0.17141147,0.461385161,0.351351351,0.231884062,0.12328767,0.699999988,0.411764711,0.529999971,0.270000011,0.01,0.02,0.159999996,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1605,2003-2004,108,2,3,CALIFOR,"OSE, DOUGLAS A.",2,0,2,1,1,1,CA,5,9,1,5,0,1,6/27/1955,47,0.429313928,28918,0.510862947,0.791203558,0.882722974,0.269846886,0.86435324,0.567669153,0.378809869,0.231168836,0.634146333,0.672877848,0.330000013,0.319999993,0.02,0.079999998,0.25,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1606,2003-2004,108,2,1,IDAHO,"OTTER, C.L. (BUTCH)",3,1,4,1,0.75,2,ID,13,8,1,3,0,1,5/3/1942,60,0.291710377,20383,0.504435003,0.914177656,0.842915952,0.203035891,0.658327222,NA,NA,NA,NA,NA,0.430000007,0.150000006,0.150000006,0.02,0.25,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1607,2003-2004,108,1,11,NEW YOR,"OWENS, MAJOR ROBERT ODELL",1,4,5,1,0.200000003,1,NY,33,2,0,21,0,0,6/28/1936,66,0.905701756,25202,0.56662184,0.249587998,0.722119629,0.249761596,1,0.568807364,0.472647697,0.170923382,0.588550985,0.705128193,0.300000012,0.379999995,0,0.119999997,0.189999998,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1608,2003-2004,108,2,4,OHIO,"OXLEY, MICHAEL G.",0,1,1,0,0,1,OH,36,3,1,23,0,1,2/11/1944,58,0.358471066,22427,0.508414149,0.923525393,0.823571146,0.131476015,0.5861305,0.380597025,0.365079373,0.195744678,0.54411763,0.590062141,0.540000021,0.189999998,0.01,0.059999999,0.200000003,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1609,2003-2004,108,2,6,NEW JER,"PALLONE, FRANK, JR.",2,1,3,1,0.666666687,2,NJ,31,2,1,15,0,1,10/30/1951,51,0.639583349,29488,0.522499263,0.674674451,0.833507538,0.296889782,0.997456431,0.555555582,0.377192974,0.164750963,0.572992682,0.70714283,0.310000002,0.370000005,0.02,0.090000004,0.200000003,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1610,2003-2004,108,1,8,NEW JER,"PASCRELL, WILLIAM J.",0,3,3,0,0,2,NJ,31,2,0,7,0,1,1/27/1937,65,0.623323023,28076,0.530585706,0.634435117,0.76799953,0.280176431,1,0.555555582,0.377192974,0.164750963,0.572992682,0.70714283,0.310000002,0.370000005,0.02,0.090000004,0.200000003,88,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1611,2003-2004,108,1,4,ARIZONA,"PASTOR, ED",2,0,2,1,1,2,AZ,3,8,0,11,0,1,6/28/1943,59,0.644696176,18083,0.477920711,0.541859567,0.590583444,0.102467239,0.995483518,0.511415541,0.231884062,0.276785702,0.686956525,0.663999975,0.360000014,0.289999992,0.059999999,0.059999999,0.219999999,88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1612,2003-2004,108,2,14,TEXAS,"PAUL, RON E.",3,2,5,1,0.600000024,1,TX,44,7,1,7,0,1,8/20/1935,67,0.344000012,20025,0.50960654,0.752817094,0.728933811,0.149758324,0.710989118,0.365517229,0.325174838,0.254992306,0.585333347,0.565217376,0.519999981,0.280000001,0.01,0.029999999,0.150000006,25,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1613,2003-2004,108,1,10,NEW JER,"PAYNE, DONALD M.",2,1,3,1,0.666666687,1,NJ,31,2,0,15,0,0,7/16/1934,68,0.841302156,25365,0.546130598,0.284452856,0.727416158,0.183315948,1,0.555555582,0.377192974,0.164750963,0.572992682,0.70714283,0.310000002,0.370000005,0.02,0.090000004,0.200000003,75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1614,2003-2004,108,2,2,NEW MEX,"PEARCE, STEVAN",1,0,1,1,1,1,NM,32,8,1,1,0,1,8/24/1947,55,0.44421488,16424,0.513751626,0.689148843,0.731437325,0.168937176,0.710154951,0.438356161,0.439393938,0.09589041,0.200000003,0.5625,0.319999993,0.400000006,0.029999999,0.029999999,0.209999993,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1615,2003-2004,108,1,8,CALIFOR,"PELOSI, NANCY",4,1,5,1,0.800000012,2,CA,5,9,0,17,1,1,3/26/1940,62,0.838955402,31007,0.487002969,0.49331677,0.798343658,0.440336138,1,0.567669153,0.378809869,0.231168836,0.634146333,0.672877848,0.330000013,0.319999993,0.02,0.079999998,0.25,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1616,2003-2004,108,2,6,INDIANA,"PENCE, MICHAEL",2,1,3,1,0.666666687,1,IN,15,3,1,3,0,1,6/7/1959,43,0.403061211,21900,0.519619167,0.940741539,0.806120455,0.147311494,0.592929482,0.243401766,0.264084518,0.252365917,0.538461566,0.525714278,0.550000012,0.200000003,0.01,0.050000001,0.189999998,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1617,2003-2004,108,1,7,MINNESO,"PETERSON, COLLIN C.",0,3,3,0,0,1,MN,24,4,0,13,0,1,6/29/1944,58,0.427350432,19482,0.509524524,0.943270445,0.821346819,0.163641527,0.340157926,0.360544205,0.300813019,0.184668988,0.524590135,0.608974338,0.50999999,0.25,0.01,0.029999999,0.200000003,62,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1618,2003-2004,108,2,5,PENNSYL,"PETERSON, JOHN E.",0,1,1,0,0,1,PA,39,2,1,7,0,1,12/25/1938,64,0.392600209,18533,0.510944545,0.964408576,0.821194947,0.169986486,0.460244507,0.423664123,0.419689119,0.172131151,0.475655437,0.673076928,0.479999989,0.270000011,0.01,0.059999999,0.180000007,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1619,2003-2004,108,2,6,WISCONS,"PETRI, THOMAS EVERT",1,0,1,1,1,1,WI,50,3,1,25,0,1,5/28/1940,62,0.442000002,23678,0.502407491,0.952986002,0.840368211,0.171438336,0.606544197,0.379061371,0.275423735,0.159695819,0.475177318,0.709219873,0.5,0.280000001,0,0.02,0.200000003,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1620,2003-2004,108,2,3,MISSISS,"PICKERING, CHARLES W., JR.",0,5,5,0,0,1,MS,25,6,1,7,0,1,8/10/1963,39,0.350505054,20354,0.529257953,0.642264843,0.747947156,0.20189701,0.403406471,NA,NA,NA,NA,NA,0.800000012,0.050000001,0.01,0.02,0.119999997,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1621,2003-2004,108,2,16,PENNSYL,"PITTS, JOSEPH R.",2,1,3,1,0.666666687,1,PA,39,2,1,7,0,1,10/10/1939,63,0.363729507,23893,0.520608783,0.877400577,0.776351392,0.229591206,0.760385811,0.423664123,0.419689119,0.172131151,0.475655437,0.673076928,0.479999989,0.270000011,0.01,0.059999999,0.180000007,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1622,2003-2004,108,2,19,PENNSYL,"PLATTS, TODD",1,1,2,1,0.5,1,PA,39,2,1,3,0,1,3/5/1962,40,0.36896196,24671,0.517422974,0.934046566,0.823571146,0.212849587,0.714461029,0.423664123,0.419689119,0.172131151,0.475655437,0.673076928,0.479999989,0.270000011,0.01,0.059999999,0.180000007,38,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1623,2003-2004,108,2,11,CALIFOR,"POMBO, RICHARD W.",2,1,3,1,0.666666687,2,CA,5,9,1,11,0,1,1/8/1961,42,0.457991809,31926,0.513571501,0.719882727,0.838388681,0.290936023,0.901462555,0.567669153,0.378809869,0.231168836,0.634146333,0.672877848,0.330000013,0.319999993,0.02,0.079999998,0.25,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1624,2003-2004,108,1,1,NORTH D,"POMEROY, EARL R.",1,1,2,1,0.5,1,ND,35,4,0,11,0,1,9/2/1952,50,0.351063818,18550,0.50587678,0.924610734,0.838574588,0.219888151,0.558072269,NA,NA,NA,NA,NA,0.550000012,0.300000012,0.02,0.029999999,0.090000004,88,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1625,2003-2004,108,2,3,NEVADA,"PORTER, JON C.",1,1,2,1,0.5,2,NV,29,8,1,1,0,1,5/16/1955,47,0.502574682,26943,0.504730225,0.777840078,0.846154034,0.204192579,0.963071764,NA,NA,NA,NA,NA,0.409999996,0.239999995,0.090000004,0.039999999,0.219999999,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1626,2003-2004,108,2,2,OHIO,"PORTMAN, ROBERT J.",1,2,3,1,0.333333343,1,OH,36,3,1,11,0,1,12/19/1955,47,0.353608251,26927,0.523599267,0.922902942,0.833456099,0.290260345,0.729508817,0.380597025,0.365079373,0.195744678,0.54411763,0.590062141,0.540000021,0.189999998,0.01,0.059999999,0.200000003,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1627,2003-2004,108,1,4,NORTH C,"PRICE, DAVID E.",1,1,2,1,0.5,1,NC,34,5,0,17,0,1,8/17/1940,62,0.537993908,28110,0.522924304,0.711227357,0.884414315,0.479806393,0.832113922,0.270491809,0.445945948,0.20408164,0.75,0.662500024,0.689999998,0.100000001,0.01,0.050000001,0.150000006,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1628,2003-2004,108,2,15,OHIO,"PRYCE, DEBORAH",1,0,1,1,1,1,OH,36,3,1,11,1,1,7/29/1951,51,0.456250012,25298,0.51003021,0.862354815,0.854629338,0.320985079,0.912500203,0.380597025,0.365079373,0.195744678,0.54411763,0.590062141,0.540000021,0.189999998,0.01,0.059999999,0.200000003,38,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1629,2003-2004,108,2,12,FLORIDA,"PUTNAM, ADAM H.",0,0,0,0,0,1,FL,10,5,1,3,0,1,7/31/1974,28,0.451999992,21562,0.518705308,0.78603363,0.762911797,0.165648058,0.843239129,0.392344505,0.393292695,0.274358988,0.61662817,0.595744669,0.479999989,0.25999999,0.01,0.07,0.180000007,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1630,2003-2004,108,2,27,NEW YOR,"QUINN, JACK",1,1,2,1,0.5,2,NY,33,2,1,11,0,1,4/13/1951,51,0.566277862,21842,0.525001466,0.908645689,0.812554061,0.199313447,0.815450907,0.568807364,0.472647697,0.170923382,0.588550985,0.705128193,0.300000012,0.379999995,0,0.119999997,0.189999998,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
